id,nome,siglaPartido,siglaUf,idLegislatura,PL 2337/21,PLP 19/19,PL 591/2021,PL 3729/04,PL 3723/19,PEC 06/2019,PEC 125/2011,MP 1045/21,MP 1031/21,PL 10372/18,PEC 135/19,PEC 241/2016
178858,Mário Negromonte Jr.,PP,BA,56,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
204403,Marlon Santos,PDT,RS,56,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5
204566,Marreca Filho,PATRIOTA,MA,56,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5
178843,Marx Beltrão,PSD,AL,56,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5
75431,Maurício Dziedricki,PTB,RS,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
204486,Mauro Benevides Filho,PDT,CE,56,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5
74749,Mauro Lopes,MDB,MG,56,0.5,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0
141508,Mauro Nazif,PSB,RO,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5
188097,Merlong Solano,PT,PI,56,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.5
178984,Miguel Haddad,PSDB,SP,56,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0
178985,Miguel Lombardi,PL,SP,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
92172,Milton Coelho,PSB,PE,56,1.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.5
154178,Milton Vieira,REPUBLICANOS,SP,56,0.5,1.0,0.5,1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5
178895,Misael Varella,PSD,MG,56,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
178997,Moses Rodrigues,MDB,CE,56,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0
204453,Natália Bonavides,PT,RN,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
204449,Nelson Barbudo,PSL,MT,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
74571,Nelson Pellegrino,PT,BA,56,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
204415,Nereu Crispim,PSL,RS,56,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5
146307,Neri Geller,PP,MT,56,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5
74165,Neucimar Fraga,PSD,ES,56,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.5
178896,Newton Cardoso Jr,MDB,MG,56,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0
204384,Ney Leprevost,PSD,PR,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
204479,Nicoletti,PSL,RR,56,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
214445,Nilson F. Stainsack,PP,SC,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
74352,Nilson Pinto,PSDB,PA,56,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
178986,Nilto Tatto,PT,SP,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0
194260,Nivaldo Albuquerque,PTB,AL,56,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
66179,Norma Ayub,DEM,ES,56,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5
216198,Norma Pereira,PSDB,SC,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
74159,Odair Cunha,PT,MG,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5
178868,Odorico Monteiro,PSB,CE,56,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0
204498,Olival Marques,DEM,PA,56,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5
74399,Onyx Lorenzoni,DEM,RS,56,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0
178987,Orlando Silva,PCdoB,SP,56,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0
204363,Osires Damaso,PSC,TO,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
73463,Osmar Serraglio,PP,PR,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
73692,Osmar Terra,MDB,RS,56,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.5
204422,Ossesio Silva,REPUBLICANOS,PE,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
141515,Otavio Leite,PSDB,RJ,56,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0
204441,Otoni de Paula,PSC,RJ,56,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5
204475,Ottaci Nascimento,SOLIDARIEDADE,RR,56,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5
204573,Otto Alencar Filho,PSD,BA,56,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5
160556,Padre João,PT,MG,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0
74319,Paes Landim,PTB,PI,56,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0
160642,Pastor Eurico,PATRIOTA,PE,56,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
204570,Pastor Gil,PL,MA,56,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
204553,Pastor Sargento Isidório,AVANTE,BA,56,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5
205535,Patricia Ferraz,PODE,AP,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
74160,Patrus Ananias,PT,MG,56,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0
204377,Paula Belmonte,CIDADANIA,DF,56,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5
171617,Paulão,PT,AL,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0
141516,Paulo Abi-Ackel,PSDB,MG,56,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
178860,Paulo Azi,DEM,BA,56,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0
204538,Paulo Bengtson,PTB,PA,56,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5
193726,Paulo Eduardo Martins,PSC,PR,56,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5
160517,Paulo Foletto,PSB,ES,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
160558,Paulo Freire Costa,PL,SP,56,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0
204461,Paulo Ganime,NOVO,RJ,56,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5
204492,Paulo Guedes,PT,MG,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5
74574,Paulo Magalhães,PSD,BA,56,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0
128760,Paulo Marinho Jr,PL,MA,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
141518,Paulo Pereira da Silva,SOLIDARIEDADE,SP,56,0.5,0.0,0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.0,1.0
74400,Paulo Pimenta,PT,RS,56,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.0,0.0
133968,Paulo Ramos,PDT,RJ,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
141488,Paulo Teixeira,PT,SP,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0
216544,Paulo Vicente Caleffi,PSD,RS,56,0.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5
90201,Pedro Augusto Bezerra,PTB,CE,56,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,0.0,0.5
215045,Pedro Augusto Palareti,PSD,RJ,56,1.0,1.0,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.0,0.5
178912,Pedro Cunha Lima,PSDB,PB,56,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0
217330,Pedro Dalua,PSC,AP,56,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5
122974,Pedro Lucas Fernandes,PTB,MA,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5
204395,Pedro Lupion,DEM,PR,56,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5
122158,Pedro Paulo,DEM,RJ,56,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0
160604,Pedro Uczai,PT,SC,56,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
178844,Pedro Vilela,PSDB,AL,56,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0
204406,Pedro Westphalen,PP,RS,56,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5
73943,Perpétua Almeida,PCdoB,AC,56,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5
204524,Pinheirinho,PP,MG,56,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
204529,Policial Katia Sastre,PL,SP,56,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5
73486,Pompeo de Mattos,PDT,RS,56,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0
160601,Pr. Marco Feliciano,PL,SP,56,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
204390,Professor Alcides,PP,GO,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5
204383,Professor Israel Batista,PV,DF,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
204446,Professor Joziel,PSL,RJ,56,1.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
204565,Professora Dayane Pimentel,PSL,BA,56,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5
160639,Professora Dorinha Seabra Rezende,DEM,TO,56,1.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0
160641,Professora Marcivania,PCdoB,AP,56,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0
204467,Professora Rosa Neide,PT,MT,56,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5
215361,Rachel Marques,PT,CE,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
178951,Rafael Motta,PSB,RN,56,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,1.0,0.0,1.0
216313,Rafafá,PSDB,PB,56,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5
204567,Raimundo Costa,PL,BA,56,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5
141523,Raul Henry,MDB,PE,56,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5
74161,Reginaldo Lopes,PT,MG,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0
205865,Reinhold Stephanes Junior,PSD,PR,56,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5
178925,Rejane Dias,PT,PI,56,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5
178989,Renata Abreu,PODE,SP,56,0.0,0.5,0.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0
214477,Renato Queiroz,MDB,RR,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
73801,Renildo Calheiros,PCdoB,PE,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5
73788,Ricardo Barros,PP,PR,56,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5
215042,Ricardo da Karol,PSC,RJ,56,1.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5
204362,Ricardo Guidi,PSD,SC,56,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5
160655,Ricardo Izar,PP,SP,56,1.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
211649,Ricardo Pericar,PSL,RJ,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
213274,Ricardo Silva,PSB,SP,56,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.5
178920,Ricardo Teobaldo,PODE,PE,56,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
204489,Robério Monteiro,PDT,CE,56,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5
152610,Roberto Alves,REPUBLICANOS,SP,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73674,ROBERTO BALESTRA,PP,GO,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
160653,Roberto de Lucena,PODE,SP,56,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0
74305,Roberto Pessoa,PSDB,CE,56,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5
204530,Rodrigo Agostinho,PSB,SP,56,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5
204366,Rodrigo Coelho,PODE,SC,56,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5
141531,Rodrigo de Castro,PSDB,MG,56,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0
74693,Rodrigo Maia,S.PART.,RJ,56,0.5,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.5
204480,Rogério Correia,PT,MG,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5
160651,Rogério Peninha Mendonça,MDB,SC,56,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
178930,Roman,PATRIOTA,PR,56,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
178861,Ronaldo Carletto,PP,BA,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
122466,Ronaldo Martins,REPUBLICANOS,CE,56,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0
204525,Rosana Valle,PSB,SP,56,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5
178945,Rosangela Gomes,REPUBLICANOS,RJ,56,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
204357,Rose Modesto,PSDB,MS,56,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5
178935,Rossoni,PSDB,PR,56,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5
73466,Rubens Bueno,CIDADANIA,PR,56,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
74371,Rubens Otoni,PT,GO,56,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0
178887,Rubens Pereira Júnior,PCdoB,MA,56,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0
73604,Rui Falcão,PT,SP,56,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5
160635,Ruy Carneiro,PSDB,PB,56,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5
204535,Sâmia Bomfim,PSOL,SP,56,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5
178990,Samuel Moreira,PSDB,SP,56,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5
204416,Sanderson,PSL,RS,56,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5
160621,Sandro Alex,PSD,PR,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
90842,Santini,PTB,RS,56,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5
204387,Sargento Fahur,PSD,PR,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5
204399,Schiavinato,PP,PR,56,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5
178921,Sebastião Oliveira,AVANTE,PE,56,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.5
73808,Sérgio Brito,PSD,BA,56,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0
178933,Sergio Souza,MDB,PR,56,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
204438,Sergio Toledo,PL,AL,56,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,0.5
178874,Sergio Vidigal,PDT,ES,56,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0
167614,SEVERINO NINHO,PSB,PE,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
204437,Severino Pessoa,REPUBLICANOS,AL,56,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5
178961,Shéridan,PSDB,RR,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
204557,Sidney Leite,PSD,AM,56,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5
74356,Silas Câmara,REPUBLICANOS,AM,56,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
204360,Silvia Cristina,PDT,RO,56,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5
204425,Silvio Costa Filho,REPUBLICANOS,PE,56,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5
73424,SIMÃO SESSIM,PP,RJ,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
168175,Simplício Araújo,SOLIDARIEDADE,MA,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
178946,Soraya Santos,PL,RJ,56,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0
178947,Sóstenes Cavalcante,DEM,RJ,56,0.5,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
92776,Stefano Aguiar,PSD,MG,56,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
177282,Subtenente Gonzaga,PDT,MG,56,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0
204534,Tabata Amaral,PSB,SP,56,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.5
178922,Tadeu Alencar,PSB,PE,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0
74806,Tadeu Filippelli,MDB,DF,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
204464,Talíria Petrone,PSOL,RJ,56,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
206231,Ted Conti,PSB,ES,56,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.5
178901,Tereza Cristina,DEM,MS,56,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0
204466,Tereza Nelma,PSDB,AL,56,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.5
178862,Tia Eron,REPUBLICANOS,BA,56,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0
143084,Tiago Dimas,SOLIDARIEDADE,TO,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5
204519,Tiago Mitraud,NOVO,MG,56,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5
160976,Tiririca,PL,SP,56,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0
197438,Tito,AVANTE,BA,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
178934,Toninho Wandscheer,PROS,PR,56,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0
216545,Totonho Lopes,PDT,CE,56,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5
157130,Túlio Gadêlha,PDT,PE,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
178863,Uldurico Junior,PROS,BA,56,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
195866,Vaidon Oliveira,PROS,CE,56,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5
204385,Valdevan Noventa,PL,SE,56,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.5
74010,VALDIR COLATTO,MDB,SC,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
160610,Valmir Assunção,PT,BA,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0
141552,Valtenir Pereira,MDB,MT,56,1.0,0.5,0.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5,0.0,1.0
74376,Vander Loubet,PT,MS,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0
141553,Vanderlei Macris,PSDB,SP,56,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,1.0
204505,Vavá Martins,REPUBLICANOS,PA,56,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5
204396,Vermelho,PSD,PR,56,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5
74283,Vicentinho,PT,SP,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0
137070,Vicentinho Júnior,PL,TO,56,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0
204483,Vilson da Fetaemg,PSB,MG,56,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.5
141555,Vinicius Carvalho,REPUBLICANOS,SP,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0
204478,Vinicius Farah,MDB,RJ,56,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5
160591,Vinicius Gurgel,PL,AP,56,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,1.0
204532,Vinicius Poit,NOVO,SP,56,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5
179587,Vitor Hugo,PSL,GO,56,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5
178992,Vitor Lippi,PSDB,SP,56,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.0,1.0
215044,Vivi Reis,PSOL,PA,56,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5
204443,Wagner Montes,REPUBLICANOS,RJ,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
160569,Waldenor Pereira,PT,BA,56,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0
178952,Walter Alves,MDB,RN,56,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0
160518,Weliton Prado,PROS,MG,56,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0
74043,Wellington Roberto,PL,PB,56,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.0,1.0
74044,Wilson Santiago,PTB,PB,56,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5
204463,Wladimir Garotinho,PSD,RJ,56,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5
